Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
Gartner India Research & Advisory Services Pvt Ltd,5 days ago,3-5 yrs,https://www.naukri.com/job-listings-Gartner-Senior-Quantitative-Specialist-Gartner-India-Research-Advisory-Services-Pvt-Ltd-Bengaluru-3-to-5-years-010319001377?src=jobsearchDesk&sid=15518664679026&xp=15&px=9,010319001377,"Data Analysis, SQL, Data Science, Data Visualization, R...",Bengaluru,Not disclosed,Gartner - Senior Quantitative Specialist
Gartner India Research & Advisory Services Pvt Ltd,5 days ago,1-4 yrs,https://www.naukri.com/job-listings-Gartner-Quantitative-Analyst-Gartner-India-Research-Advisory-Services-Pvt-Ltd-Bengaluru-1-to-4-years-010319001251?src=jobsearchDesk&sid=15518664679026&xp=16&px=9,010319001251,"Data Science, Statistical Modeling, Data Analysis, R, Data Analytics, Excel...",Bengaluru,Not disclosed,Gartner - Quantitative Analyst
QuickXpert Infotech,4 days ago,6-11 yrs,https://www.naukri.com/job-listings-Python-Trainer-on-Weekend-freelance-Basis-Python-Developer-Python-QuickXpert-Infotech-Mumbai-Mumbai-Suburbs-Navi-Mumbai-Thane-6-to-11-years-250219001466?src=jobsearchDesk&sid=15518664679026&xp=17&px=9,250219001466,"Python, Python Developer, Django, Data Science, Machine Learning...","Mumbai, Mumbai Suburbs, Navi Mumbai, Thane",Not disclosed,"Python Trainer on Weekend/freelance Basis, Python Developer, Python"
QuickXpert Infotech,4 days ago,0-5 yrs,https://www.naukri.com/job-listings-Python-Trainer-on-Weekend-freelance-Basis-Python-Developer-Python-QuickXpert-Infotech-Mumbai-Mumbai-Suburbs-Navi-Mumbai-Thane-0-to-5-years-250219001453?src=jobsearchDesk&sid=15518664679026&xp=18&px=9,250219001453,"Python, Python Developer, Django, Data Science, Machine Learning...","Mumbai, Mumbai Suburbs, Navi Mumbai, Thane",Not disclosed,"Python Trainer on Weekend/freelance Basis, Python Developer, Python"
Techavera Solutions Pvt. Ltd.,3 days ago,1-3 yrs,https://www.naukri.com/job-listings-Trainer-Python-django-machine-Learning-R-Techavera-Solutions-Pvt-Ltd-Noida-Sector-15-Noida-1-to-3-years-140119006792?src=jobsearchDesk&sid=15518664679026&xp=19&px=9,140119006792,"Python, Django, Machine Learning, R, Trainer, Data Science",Noida(Sector-15 Noida),"1,00,000 - 3,00,000 P.A. Best In the Industry",Trainer - Python/django/machine Learning/ R/
Brainsearch Consulting Pvt Ltd,4 days ago,9-14 yrs,https://www.naukri.com/job-listings-Sr-Data-Engineer-python-Spark-Machine-Learning-REST-API-Delhi-Brainsearch-Consulting-Pvt-Ltd-Delhi-NCR-Bengaluru-9-to-14-years-020319002555?src=jobsearchDesk&sid=15518664679026&xp=20&px=9,020319002555,"Python, Machine Learning, Spark, Restful API, Data Science, Architecture...","Delhi NCR, Bengaluru",Not disclosed,"Sr. Data Engineer (python, Spark, Machine Learning, REST API ) @ Delhi"
Hindco Recruitment Consultants,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Manager-Data-Science-Retail-Company-Delhi-Hindco-Recruitment-Consultants-Delhi-NCR-Delhi-5-to-10-years-290119006852?src=jobsearchDesk&sid=15518664679026&xp=21&px=9,290119006852,"Data Integration, Data Warehousing, Business Intelligence, Data Analytics...","Delhi NCR, Delhi",Not disclosed,Manager - Data Science | Retail Company | Delhi
Gartner India Research & Advisory Services Pvt Ltd,5 days ago,2-6 yrs,https://www.naukri.com/job-listings-Team-Lead-Quantitative-Analytics-Gartner-India-Research-Advisory-Services-Pvt-Ltd-Bengaluru-2-to-6-years-280219900532?src=jobsearchDesk&sid=15518664679026&xp=22&px=9,280219900532,"Analytics, data science, Team Leader, Recruitment, SQL, Workflow...",Bengaluru,Not disclosed,Team Lead Quantitative Analytics
Confidential,5 days ago,2-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-net-java-Confidential-Hyderabad-2-to-5-years-280219900255?src=jobsearchDesk&sid=15518664679026&xp=23&px=9,280219900255,"java, software engineering, .net, software engineer, dot net, java script...",Hyderabad,Not disclosed,Software Engineer - .net/java
HCL Training & Staffing Services Pvt Ltd,6 days ago,0-2 yrs,https://www.naukri.com/job-listings-HCL-MDU-Invites-B-Sc-BCA-Freshers-Local-Residents-of-Madurai-only-HCL-Training-Staffing-Services-Pvt-Ltd-Madurai-0-to-2-years-280219005121?src=jobsearchDesk&sid=15518664679026&xp=24&px=9,280219005121,"networking, training, server administration, data center, data science...",Madurai,Not disclosed,HCL MDU Invites B.Sc / BCA Freshers - Local Residents of Madurai only
Phillip Centralised Services India Private Limited,6 days ago,5-10 yrs,https://www.naukri.com/job-listings-Data-Scientist-Phillip-Centralised-Services-India-Private-Limited-Chennai-Taramani-5-to-10-years-280219004912?src=jobsearchDesk&sid=15518664679026&xp=25&px=9,280219004912,"SQL, Data Science, Spark, Hadoop, Python, R, Java, Tableau, Statistics, SAS",Chennai(Taramani),Not disclosed,Data Scientist
Inventurus Knowledge Solutions Private Limited,6 days ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Visualization-Analyst-product-Management-Inventurus-Knowledge-Solutions-Private-Limited-Navi-Mumbai-3-to-7-years-280219004779?src=jobsearchDesk&sid=15518664679026&xp=26&px=9,280219004779,"data visualization, sql, data science, data management...",Navi Mumbai,Not disclosed,Data Visualization Analyst-product Management
Allstate Solutions Private Limited,6 days ago,9-12 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Allstate-Solutions-Private-Limited-Bengaluru-9-to-12-years-270219904510?src=jobsearchDesk&sid=15518664679026&xp=27&px=9,270219904510,"Deep Learning, R, Customer Analytics, Data Science, NLP...",Bengaluru,Not disclosed,Lead Data Scientist
Home Interior Design E Commerce Pvt Ltd,7 days ago,2-4 yrs,https://www.naukri.com/job-listings-Hiring-brand-Advocacy-Manager-Home-Interior-Design-E-Commerce-Pvt-Ltd-Mumbai-Hyderabad-2-to-4-years-270219006186?src=jobsearchDesk&sid=15518664679026&xp=28&px=9,270219006186,"marketing, sales, business development, key accounts, accounting...","Mumbai, Hyderabad",Not disclosed,Hiring -brand Advocacy Manager
CURise Analytics Pvt. Ltd.,7 days ago,1-6 yrs,https://www.naukri.com/job-listings-BI-ETL-Developer-CURise-Analytics-Pvt-Ltd-Ahmedabad-Vastrapur-1-to-6-years-270219005719?src=jobsearchDesk&sid=15518664679026&xp=29&px=9,270219005719,"Power Bi, SQL Server, T - SQL, SSIS, SSRS, Data Integration, Data Analytics...",Ahmedabad(Vastrapur),Not disclosed,BI ETL Developer
IMS Proschool Pvt. Ltd,7 days ago,0-5 yrs,https://www.naukri.com/job-listings-Assistant-Sales-Manager-Sr-Counselor-fast-Growing-Flexible-Company-IMS-Proschool-Pvt-Ltd-Hyderabad-Chintal-0-to-5-years-270219000196?src=jobsearchDesk&sid=15518664679026&xp=30&px=9,270219000196,"sales management, cold calling, lead generation, data science...",Hyderabad(Chintal),Not disclosed,Assistant Sales Manager/ Sr Counselor -fast Growing & Flexible Company
HR CENTRAL,5 days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Mumbai-cpg-Industry-HR-CENTRAL-Mumbai-4-to-8-years-250219008246?src=jobsearchDesk&sid=15518664679026&xp=31&px=9,250219008246,"analytics data science, modeling, python, sas, spss modeler...",Mumbai,"18,00,000 - 20,00,000 P.A.",Data Scientist- Mumbai-cpg Industry
Tekshapers Software Solutions (P) Limited,12 days ago,9-14 yrs,https://www.naukri.com/job-listings-DATA-Scientist-WITH-Healthcare-Domain-Noida-Tekshapers-Software-Solutions-P-Limited-Delhi-NCR-9-to-14-years-220219001176?src=jobsearchDesk&sid=15518664679026&xp=32&px=9,220219001176,"DATA SCIENCE, DATA SCIENTIST, Machine Learning, NLP, Neural Networks, HIPPA...",Delhi NCR,Not disclosed,DATA Scientist WITH Healthcare Domain Noida
Candor Management Services Pvt. Ltd.,13 days ago,10-10 yrs,https://www.naukri.com/job-listings-AI-and-Machine-Learning-Architect-Candor-Management-Services-Pvt-Ltd-Bengaluru-Indira-Nagar-10-to-10-years-210219005500?src=jobsearchDesk&sid=15518664679026&xp=33&px=9,210219005500,"data analytics, machine learning, artificial intelligence, data science...",Bengaluru(Indira Nagar),"15,00,000 - 25,00,000 P.A.",AI and Machine Learning Architect
WINFORT SERVICES,12 days ago,5-7 yrs,https://www.naukri.com/job-listings-Technical-Lead-NLP-Machine-Learning-WINFORT-SERVICES-Chennai-5-to-7-years-200219009212?src=jobsearchDesk&sid=15518664679026&xp=34&px=9,200219009212,"machine learning, nlp, data science, open source, data processing",Chennai,Not disclosed,Technical Lead - NLP/ Machine Learning
WINFORT SERVICES,8 days ago,3-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-NLP-ML-Text-Analytics-WINFORT-SERVICES-Chennai-Hyderabad-3-to-5-years-200219009203?src=jobsearchDesk&sid=15518664679026&xp=35&px=9,200219009203,"machine learning, nlp, data science, text analytics","Chennai, Hyderabad",Not disclosed,Data Scientist - NLP/ ML - Text Analytics
Stratemis HR Technologies Private Limited,14 days ago,1-4 yrs,https://www.naukri.com/job-listings-Inside-Sales-Executive-only-FROM-Education-Background-Stratemis-HR-Technologies-Private-Limited-Gurgaon-Udyog-Vihar-1-to-4-years-200219005704?src=jobsearchDesk&sid=15518664679026&xp=36&px=9,200219005704,"Inside Sales, Data Science, Machine Learning, Artificial Intelligence...",Gurgaon(Udyog Vihar),"2,50,000 - 4,00,000 P.A.",Inside Sales Executive (only FROM Education Background)
Atmecs Technologies Pvt Ltd,2 days ago,4-8 yrs,https://www.naukri.com/job-listings-Looking-for-Java-Developer-with-Node-JS-react-JS-Vue-JS-Atmecs-Technologies-Pvt-Ltd-Hyderabad-4-to-8-years-200219005457?src=jobsearchDesk&sid=15518664679026&xp=37&px=9,200219005457,"Core Java, J2Ee, Javascript, Jenkins, Object Oriented Programming, JMeter...",Hyderabad,Not disclosed,Looking for Java Developer with Node JS /react JS /Vue JS
Culminant Outlook,14 days ago,7-9 yrs,https://www.naukri.com/job-listings-Senior-Data-Scientist-7-9-Years-Current-Location-Chennai-30days-NP-Culminant-Outlook-Chennai-7-to-9-years-200219005187?src=jobsearchDesk&sid=15518664679026&xp=38&px=9,200219005187,"deep learning, machine learning, data science, python, r, Data Scientist...",Chennai,"8,50,000 - 18,50,000 P.A.","Senior Data Scientist(7-9 Years, Current Location: Chennai, 30days NP)"
Advent Global Solution Private Limited,14 days ago,2-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Advent-Global-Solution-Private-Limited-Chennai-2-to-7-years-200219004894?src=jobsearchDesk&sid=15518664679026&xp=39&px=9,200219004894,"Deep Learning, Hive, Spark, Machine Learning, Hadoop, Big Data, Python...",Chennai,Not disclosed,Data Scientist
Careernet Technologies Pvt Ltd,14 days ago,4-9 yrs,https://www.naukri.com/job-listings-Excellent-Opportunity-Analytics-Manager-Careernet-Technologies-Pvt-Ltd-Kolkata-Bengaluru-4-to-9-years-200219000222?src=jobsearchDesk&sid=15518664679026&xp=40&px=9,200219000222,"data science, banking analytics, neural networks, machine learning, r...","Kolkata, Bengaluru","4,75,000 - 9,75,000 P.A.",Excellent Opportunity!!! Analytics Manager
Black Turtle India Pvt Ltd,13 days ago,2-7 yrs,https://www.naukri.com/job-listings-Electronic-Market-Making-Modeler-KPO-Black-Turtle-India-Pvt-Ltd-Mumbai-2-to-7-years-190219902208?src=jobsearchDesk&sid=15518664679026&xp=41&px=9,190219902208,"Deep Learning, Data Science, Python, Machine Learning, OOP, C++...",Mumbai,Not disclosed,Electronic Market Making Modeler - KPO
Collabera Technologies Private Limited,2 days ago,2-7 yrs,https://www.naukri.com/job-listings-Python-Developer-Collabera-Technologies-Private-Limited-Gurgaon-Delhi-NCR-2-to-7-years-040319003589?src=jobsearchDesk&sid=15518664679026&xp=42&px=9,040319003589,"Hive, Pig, HBase, NoSQL, Cassandra, MongoDB, SQL, Python, Data Science, R","Gurgaon, Delhi NCR","4,00,000 - 8,00,000 P.A.","Python Developer,"
UNCAP RESEARCH LABS PVT LTD,2 days ago,3-6 yrs,https://www.naukri.com/job-listings-Talent-Evangelist-UNCAP-RESEARCH-LABS-PVT-LTD-Pune-3-to-6-years-040319001243?src=jobsearchDesk&sid=15518664679026&xp=43&px=9,040319001243,"Recruitment, Talent Acquisition, Sourcing, Linkedin, Searching...",Pune,"5,00,000 - 8,00,000 P.A.",Talent Evangelist
Engage IT Manpower Solutions Private Limited,5 days ago,3-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Natural-Language-Processing-Expert-Engage-IT-Manpower-Solutions-Private-Limited-Bengaluru-3-to-8-years-010319901496?src=jobsearchDesk&sid=15518664679026&xp=44&px=9,010319901496,"Data Scientist, Natural Language Processing, Data Science, Scala, Spark...",Bengaluru,Not disclosed,Data Scientist - Natural Language Processing Expert
FISSION COMPUTER LABS PRIVATE LIMITED,5 days ago,3-8 yrs,https://www.naukri.com/job-listings-Java-Developer-sr-Java-Engineer-software-Developer-FISSION-COMPUTER-LABS-PRIVATE-LIMITED-Hyderabad-3-to-8-years-010319006901?src=jobsearchDesk&sid=15518664679026&xp=45&px=9,010319006901,"Java, Spring, Hibernate, Rest, MongoDB, AWS, Python, Data Science...",Hyderabad,"6,00,000 - 14,00,000 P.A.",Java Developer/sr Java Engineer/software Developer
iLEAD Foundation,5 days ago,2-7 yrs,https://www.naukri.com/job-listings-Faculty-culinary-Sc-gaming-App-Development-digital-Film-data-Analyt-iLEAD-Foundation-Kolkata-Christopher-Road-2-to-7-years-010319005789?src=jobsearchDesk&sid=15518664679026&xp=46&px=9,010319005789,"Hotel Management, Hospitality Management, Mobile Application Development...",Kolkata(Christopher Road),Not disclosed,Faculty-culinary Sc./gaming & App Development/digital Film/data Analyt
Oracle India Pvt. Ltd.,3 days ago,5-10 yrs,https://www.naukri.com/job-listings-Obiee-Consultant-Oracle-India-Pvt-Ltd-Bengaluru-5-to-10-years-010319000439?src=jobsearchDesk&sid=15518664679026&xp=47&px=9,010319000439,"Oracle Database, Unix, Weblogic Server, Computer Science, Data Science...",Bengaluru,Not disclosed,Obiee Consultant
Mississippi Consultants,30+ days ago,12-14 yrs,https://www.naukri.com/job-listings-Senior-lead-Artificial-Intelligence-role-Mississippi-Consultants-Mumbai-12-to-14-years-310119900282?src=jobsearchDesk&sid=15518664679026&xp=48&px=9,310119900282,"deep learning, c, machine learning, nlp, python, artificial intelligence...",Mumbai,Not disclosed,Senior lead Artificial Intelligence role
Mississippi Consultants,30+ days ago,10-12 yrs,https://www.naukri.com/job-listings-Senior-Artificial-Intelligence-role-Mississippi-Consultants-Mumbai-10-to-12-years-310119900279?src=jobsearchDesk&sid=15518664679026&xp=49&px=9,310119900279,"Deep Learning, C, Machine Learning, NLP, Python, Artificial Intelligence...",Mumbai,Not disclosed,Senior Artificial Intelligence role
ALMUG TECHNOLOGIES PRIVATE LIMITED,30+ days ago,2-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-ALMUG-TECHNOLOGIES-PRIVATE-LIMITED-Bengaluru-2-to-6-years-310119004536?src=jobsearchDesk&sid=15518664679026&xp=50&px=9,310119004536,"machine learning, analytics, statistical modeling, data mining...",Bengaluru,Not disclosed,Data Scientist
TalentStack,30+ days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-Artificial-Intelligence-TalentStack-Mumbai-4-to-8-years-310119001807?src=jobsearchDesk&sid=15518664679026&xp=1&px=10,310119001807,"Data Science, Machine Learning, Artificial Intelligence, Data Analysis...",Mumbai,Not disclosed,Data Scientist - Machine Learning/ Artificial Intelligence
The Hiring Story,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-The-Hiring-Story-Mumbai-3-to-6-years-300818900889?src=jobsearchDesk&sid=15518664679026&xp=2&px=10,300818900889,"Data Science, Machine Learning, SQL, Python, R, ETL, Statistics, Analytics,...",Mumbai,Not disclosed,Data Scientist - ETL/ Analytics
Change Leaders,30+ days ago,0-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-Edutech-IIT-NIT-IIM-ISB-Change-Leaders-Bengaluru-0-to-4-years-300119901520?src=jobsearchDesk&sid=15518664679026&xp=3&px=10,300119901520,"Machine Learning, Python, Statistics, Analytics, Data Scientist...",Bengaluru,Not disclosed,Data Scientist - Machine Learning - Edutech - IIT/ NIT/ IIM/ ISB
Engage IT Manpower Solutions Private Limited,30+ days ago,4-8 yrs,https://www.naukri.com/job-listings-Sr-Engineer-Machine-Learning-retail-Domain-Engage-IT-Manpower-Solutions-Private-Limited-Bengaluru-4-to-8-years-300119901225?src=jobsearchDesk&sid=15518664679026&xp=4&px=10,300119901225,"deep learning, machine learning, power user, artificial intelligence, nlp...",Bengaluru,Not disclosed,Sr. Engineer - Machine Learning (retail Domain)
Engage IT Manpower Solutions Private Limited,30+ days ago,5-7 yrs,https://www.naukri.com/job-listings-Machine-Learning-and-Data-Scientist-Engage-IT-Manpower-Solutions-Private-Limited-Bengaluru-5-to-7-years-300119901224?src=jobsearchDesk&sid=15518664679026&xp=5&px=10,300119901224,"deep learning, neural networks, predictive modeling, machine learning, data...",Bengaluru,Not disclosed,Machine Learning and Data Scientist
Silverpeople,30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Senior-Data-Scientist-Retail-Silverpeople-Bengaluru-8-to-13-years-300119900355?src=jobsearchDesk&sid=15518664679026&xp=6&px=10,300119900355,"Retail, R, Python, SAS, Problem Solving, data analytics...",Bengaluru,Not disclosed,Senior Data Scientist - Retail
Sitel India Pvt Ltd,30+ days ago,10-12 yrs,https://www.naukri.com/job-listings-Data-Scientist-senior-Manager-Mumbai-Sitel-India-Pvt-Ltd-Mumbai-10-to-12-years-300119005132?src=jobsearchDesk&sid=15518664679026&xp=7&px=10,300119005132,"Natural Language Processing, C, Java, Python, Data Science...",Mumbai,Not disclosed,Data Scientist (senior Manager) - Mumbai
Sitel India Pvt Ltd,30+ days ago,5-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-assistant-Manager-Mumbai-Sitel-India-Pvt-Ltd-Mumbai-5-to-7-years-300119005086?src=jobsearchDesk&sid=15518664679026&xp=8&px=10,300119005086,"Natural Language Processing, C, Java, Python, Data Science...",Mumbai,Not disclosed,Data Scientist (assistant Manager) - Mumbai
DATA SEMANTICS PRIVATE LIMITED,30+ days ago,8-12 yrs,https://www.naukri.com/job-listings-Qlikview-Architect-DATA-SEMANTICS-PRIVATE-LIMITED-Bengaluru-Indira-Nagar-8-to-12-years-290119005736?src=jobsearchDesk&sid=15518664679026&xp=9&px=10,290119005736,"Data Science, Data Warehousing, Business Intelligence...",Bengaluru(Indira Nagar),"9,00,000 - 18,00,000 P.A.",Qlikview Architect
DATA SEMANTICS PRIVATE LIMITED,30+ days ago,8-12 yrs,https://www.naukri.com/job-listings-Qlikview-Architect-DATA-SEMANTICS-PRIVATE-LIMITED-Bengaluru-Indira-Nagar-8-to-12-years-290119005718?src=jobsearchDesk&sid=15518664679026&xp=10&px=10,290119005718,"Data Science, Data Warehousing, Business Intelligence...",Bengaluru(Indira Nagar),"9,00,000 - 18,00,000 P.A.",Qlikview Architect
Crescendo Global,30+ days ago,5-8 yrs,https://www.naukri.com/job-listings-Manager-Data-Scientist-Media-IIT-Crescendo-Global-Mumbai-5-to-8-years-280119003850?src=jobsearchDesk&sid=15518664679026&xp=11&px=10,280119003850,"Logistic Regression, Arima, SAS, R, Time Series, SQL Queries, NLP...",Mumbai,Not disclosed,Manager - Data Scientist - Media - IIT
Hexaconcepts,30+ days ago,7-10 yrs,https://www.naukri.com/job-listings-Manager-senior-Manager-Analytics-python-CPG-Domain-Hexaconcepts-Bengaluru-7-to-10-years-280119001282?src=jobsearchDesk&sid=15518664679026&xp=12&px=10,280119001282,"machine learning, data science, neural networks, r, python, segmentation...",Bengaluru,Not disclosed,Manager/senior Manager - Analytics/python - CPG Domain
Hexaconcepts,30+ days ago,7-10 yrs,https://www.naukri.com/job-listings-Manager-senior-Manager-Analytics-python-CPG-Hexaconcepts-Bengaluru-7-to-10-years-280119001252?src=jobsearchDesk&sid=15518664679026&xp=13&px=10,280119001252,"Machine Learning, Data Science, Neural Networks, R, Python, Sales...",Bengaluru,Not disclosed,Manager/senior Manager - Analytics/python - CPG
The Hiring Story,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Etl-analytics-The-Hiring-Story-Mumbai-3-to-6-years-250119008617?src=jobsearchDesk&sid=15518664679026&xp=14&px=10,250119008617,"Data Science, Machine Learning, SQL, Python, R, ETL, Statistics, Analytics",Mumbai,Not disclosed,Data Scientist - Etl/analytics
The Hiring Story,30+ days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-artificial-Intelligence-The-Hiring-Story-Mumbai-4-to-8-years-250119008279?src=jobsearchDesk&sid=15518664679026&xp=15&px=10,250119008279,"Data Science, Machine Learning, Artificial Intelligence, Data Analysis...",Mumbai,Not disclosed,Data Scientist - Machine Learning/artificial Intelligence
iMind Your Business,30+ days ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-iMind-Your-Business-India-2-to-4-years-250119000376?src=jobsearchDesk&sid=15518664679026&xp=16&px=10,250119000376,"Data Science, NoSQL, Information Retrieval, Machine Learning, Python, SQL...",India,Not disclosed,Data Scientist
Huquo Consulting Pvt. Ltd,30+ days ago,8-12 yrs,https://www.naukri.com/job-listings-Lead-System-Administrator-Network-Senior-Manager-Data-Scientist-Huquo-Consulting-Pvt-Ltd-Delhi-NCR-Gurgaon-8-to-12-years-230119901103?src=jobsearchDesk&sid=15518664679026&xp=17&px=10,230119901103,"Hive, Data Science, R, Python, Machine Learning, SQL, SVM, Data Mining...","Delhi NCR, Gurgaon",Not disclosed,Lead System Administrator - Network Senior Manager - Data Scientist
"Zettalogix, Inc.",30+ days ago,10-20 yrs,https://www.naukri.com/job-listings-Head-Corporate-Python-Trainer-Zettalogix-Inc-Hyderabad-10-to-20-years-230119900035?src=jobsearchDesk&sid=15518664679026&xp=18&px=10,230119900035,"Python, Django, Data Science, Bootstrap, Tornado, CSS, Html5...",Hyderabad,Not disclosed,Head- Corporate Python Trainer
"Zettalogix, Inc.",30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Head-corporate-Python-Trainer-Zettalogix-Inc-Hyderabad-3-to-8-years-230119900032?src=jobsearchDesk&sid=15518664679026&xp=19&px=10,230119900032,"Python, Django, Data Science, Bootstrap, Tornado, CSS, Html5...",Hyderabad,Not disclosed,Head-corporate Python Trainer
Startup - PerkFinance,30+ days ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Startup-PerkFinance-Bengaluru-3-to-6-years-230119006195?src=jobsearchDesk&sid=15518664679026&xp=20&px=10,230119006195,"Hive, Pig, HBase, NoSQL, Cassandra, Data Science, Python, SQL, R...",Bengaluru,Not disclosed,Data Scientist
Huquo Consulting Pvt. Ltd,30+ days ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Process-Excellence-Analytics-Huquo-Consulting-Pvt-Ltd-Noida-2-to-4-years-220119900198?src=jobsearchDesk&sid=15518664679026&xp=21&px=10,220119900198,"Deep Learning, Data Science, Predictive Analytics, Machine Learning...",Noida,Not disclosed,Data Scientist - Process Excellence & Analytics
Lexent Bio,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-Lexent-Bio-Hyderabad-2-to-5-years-220119003375?src=jobsearchDesk&sid=15518664679026&xp=22&px=10,220119003375,"c, java, information retrieval, data science, python, data structures...",Hyderabad,Not disclosed,Software Engineer
INATRIX INDIA LLP,30+ days ago,7-12 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-INATRIX-INDIA-LLP-Bengaluru-HSR-Layout-7-to-12-years-211218007900?src=jobsearchDesk&sid=15518664679026&xp=23&px=10,211218007900,"Data Science, Machine Learning, Artificial Intelligence, Data Mining...",Bengaluru(HSR Layout),Not disclosed,Lead Data Scientist
DataGroup Geospatial Technologies Pvt. Ltd.,30+ days ago,5-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Consultant-Specialist-Machine-Learning-DataGroup-Geospatial-Technologies-Pvt-Ltd-Bengaluru-5-to-7-years-210119901670?src=jobsearchDesk&sid=15518664679026&xp=24&px=10,210119901670,"R, Data Science, Machine Learning, SAS, Statistical Modeling, SQL...",Bengaluru,Not disclosed,Data Scientist Consultant/ Specialist - Machine Learning
Catalyst,30+ days ago,2-7 yrs,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Python-Catalyst-Bengaluru-2-to-7-years-210119901581?src=jobsearchDesk&sid=15518664679026&xp=25&px=10,210119901581,"Data Science, Machine Learning, Python, Predictive Maintenance, Analytics...",Bengaluru,Not disclosed,Machine Learning Engineer - Python
Careator Technologies Private Limited,30+ days ago,10-17 yrs,https://www.naukri.com/job-listings-Director-Engineering-Careator-Technologies-Private-Limited-Bengaluru-10-to-17-years-210119900559?src=jobsearchDesk&sid=15518664679026&xp=26&px=10,210119900559,"Data Science, MongoDB, SCALA, Machine Learning, Front End...",Bengaluru,Not disclosed,Director - Engineering
the modern dimension,30+ days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Engineer-technology-Leader-Etl-machine-Learning-the-modern-dimension-Bengaluru-4-to-9-years-210119004227?src=jobsearchDesk&sid=15518664679026&xp=27&px=10,210119004227,"Spark, Hadoop, Big Data, Cassandra, SCALA, Data Science, SQL, MongoDB...",Bengaluru,Not disclosed,Data Engineer/technology Leader - Etl/machine Learning
Indegene Private Limited,30+ days ago,2-7 yrs,https://www.naukri.com/job-listings-Analyst-Senior-Analyst-and-Lead-Salesforce-Effectiveness-Indegene-Private-Limited-Bengaluru-2-to-7-years-210119000694?src=jobsearchDesk&sid=15518664679026&xp=28&px=10,210119000694,"salesforce effectiveness, R, Data Science, Time Series, SQL Server, Machine...",Bengaluru,Not disclosed,"Analyst, Senior Analyst and Lead Salesforce Effectiveness"
Squareroot Consulting Pvt Ltd,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Front-End-ui-Engineer-AngularJS-Squareroot-Consulting-Pvt-Ltd-Bengaluru-10-to-15-years-180119901249?src=jobsearchDesk&sid=15518664679026&xp=29&px=10,180119901249,"MongoDB, NoSQL, Cassandra, Data Science, Angularjs, SVG, Machine Learning...",Bengaluru,Not disclosed,Front End/ui Engineer - AngularJS
Nastech Consulting,30+ days ago,5-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Consultant-Machine-Learning-Statistical-Modeling-Nastech-Consulting-Bengaluru-5-to-7-years-180119900781?src=jobsearchDesk&sid=15518664679026&xp=30&px=10,180119900781,"R, Data Science, Machine Learning, SAS, Statistical Modeling, SQL...",Bengaluru,Not disclosed,Data Scientist/ Consultant - Machine Learning/ Statistical Modeling
Huquo Consulting Pvt. Ltd,30+ days ago,2-5 yrs,https://www.naukri.com/job-listings-Senior-Consultant-consultant-assistant-Manager-manager-Data-Scientist-Huquo-Consulting-Pvt-Ltd-Bengaluru-2-to-5-years-180119900381?src=jobsearchDesk&sid=15518664679026&xp=31&px=10,180119900381,"machine learning, data science, data mining, statistical analysis...",Bengaluru,Not disclosed,Senior Consultant/consultant/assistant Manager/manager- Data Scientist
Cunesoft,30+ days ago,3-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Hadoop-Spark-Cunesoft-Bengaluru-3-to-4-years-180119900148?src=jobsearchDesk&sid=15518664679026&xp=32&px=10,180119900148,"Deep Learning, Natural Language Processing, Algorithms, Text Mining, NLP...",Bengaluru,Not disclosed,Data Scientist - Hadoop/ Spark
