Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
Crescendo Global,30+ days ago,10-18 yrs,https://www.naukri.com/job-listings-Vice-President-Data-Scientist-Data-Science-Practice-Crescendo-Global-Bengaluru-10-to-18-years-080119006947?src=jobsearchDesk&sid=15518526448726&xp=1&px=3,080119006947,"logistic regression, arima, sas, sql queries, nlp, data science...",Bengaluru,Not disclosed,Vice President - Data Scientist - Data Science Practice
Crescendo Global,30+ days ago,6-8 yrs,https://www.naukri.com/job-listings-Manager-Data-Science-machine-Learning-Crescendo-Global-Gurgaon-6-to-8-years-080119006920?src=jobsearchDesk&sid=15518526448726&xp=2&px=3,080119006920,"Machine Learning, Natural Language Processing, Sales, Data Science...",Gurgaon,Not disclosed,Manager - Data Science/machine Learning
Collins Aerospace (Rockwell Collins),30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Web-Technologies-Data-Science-Collins-Aerospace-Rockwell-Collins-Bengaluru-8-to-13-years-061118002600?src=jobsearchDesk&sid=15518526448726&xp=3&px=3,061118002600,"python, engineering management, project management, requirements management...",Bengaluru,Not disclosed,Engineering Manager (Web Technologies/ Data Science)
MNR Solutions Private Limited,30+ days ago,15-25 yrs,https://www.naukri.com/job-listings-Head-Data-Science-machine-Learning-Telecom-Domain-MNR-Solutions-Private-Limited-Bengaluru-15-to-25-years-021118901097?src=jobsearchDesk&sid=15518526448726&xp=4&px=3,021118901097,"Data Science, Machine Learning, Analytics, Big Data, Product Management...",Bengaluru,Not disclosed,Head - Data Science/machine Learning - Telecom Domain
Rooman Technologies,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-Rooman-Technologies-Bengaluru-Electronics-City-Phase-1-0-to-1-years-230219005388?src=jobsearchDesk&sid=15518526448726&xp=5&px=3,230219005388,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Electronics City Phase 1),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
Rooman Technologies,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-Rooman-Technologies-Bengaluru-Mahadeva-Kodigehalli-0-to-1-years-230219005383?src=jobsearchDesk&sid=15518526448726&xp=6&px=3,230219005383,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Mahadeva Kodigehalli),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
preva systems pvt ltd,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-preva-systems-pvt-ltd-Bengaluru-Rajaji-Nagar-0-to-1-years-230219005004?src=jobsearchDesk&sid=15518526448726&xp=7&px=3,230219005004,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Rajaji Nagar),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
Piford Technologies Private Limited.,1 day ago,0-5 yrs,https://www.naukri.com/job-listings-Fresher-Software-Trainee-Internship-in-Piford-Technologies-Ltd-Piford-Technologies-Private-Limited-Chandigarh-Mohali-0-to-5-years-050319005962?src=jobsearchDesk&sid=15518526448726&xp=8&px=3,050319005962,"web development, php, java, software testing, web designing, data science...","Chandigarh, Mohali","1,25,000 - 3,00,000 P.A. Best Stipend as per Industry &...",Fresher Software Trainee / Internship in Piford Technologies Ltd
GAMAKA Artificial Intelligence Solutions,1 day ago,0-0 yrs,https://www.naukri.com/job-listings-Python-Intern-R-Intern-Internship-Trainee-GAMAKA-Artificial-Intelligence-Solutions-Pune-0-to-0-years-050319000669?src=jobsearchDesk&sid=15518526448726&xp=9&px=3,050319000669,"python, panda, machine learning, data science, R",Pune,Not disclosed,"Python Intern, R Intern, Internship Trainee,"
HuQuo Consulting Pvt. Ltd.,Just Now,2-5 yrs,https://www.naukri.com/job-listings-Senior-Consultant-consultant-assistant-Manager-manager-Data-Scientist-HuQuo-Consulting-Pvt-Ltd-Bengaluru-2-to-5-years-060319000799?src=jobsearchDesk&sid=15518526448726&xp=10&px=3,060319000799,"data science, neural networks, r, machine learning, predictive analytics...",Bengaluru,Not disclosed,Senior Consultant/consultant/assistant Manager/manager- Data Scientist
PeopleStrong HR Services Pvt. Ltd.,14 days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Science-Lead-PeopleStrong-HR-Services-Pvt-Ltd-Bengaluru-4-to-8-years-200219003586?src=jobsearchDesk&sid=15518526448726&xp=11&px=3,200219003586,"Deep Learning, Python, Machine Learning, Data Science, Opencv, R...",Bengaluru,"5,00,000 - 11,00,000 P.A.",Data Science Lead
Keval Bipin Shah,15 days ago,4-7 yrs,https://www.naukri.com/job-listings-Assistance-Manager-Data-Science-in-Jaipur-Keval-Bipin-Shah-Jaipur-4-to-7-years-190219009915?src=jobsearchDesk&sid=15518526448726&xp=12&px=3,190219009915,"Data Science, Artificial Intelligence, Power Bi, Tableau, Machine Learning,...",Jaipur,"4,00,000 - 8,00,000 P.A.",Assistance Manager - Data Science in Jaipur
Aquarius HR Consultants Private Limited,1 day ago,1-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Austrian-MNC-Gurgaon-Aquarius-HR-Consultants-Private-Limited-Gurgaon-Udyog-Vihar-1-to-6-years-050319007259?src=jobsearchDesk&sid=15518526448726&xp=13&px=3,050319007259,"c, machine learning, c++, python, java, data science, algorithms, matlab, r...",Gurgaon(Udyog Vihar),"10,00,000 - 20,00,000 P.A.",Data Scientist - Austrian MNC - Gurgaon
Techno Brain Global FZE,1 day ago,6-9 yrs,https://www.naukri.com/job-listings-Hiring-Data-Scientist-Professionals-in-Hyderabad-Techno-Brain-Global-FZE-Hyderabad-6-to-9-years-030319000639?src=jobsearchDesk&sid=15518526448726&xp=14&px=3,030319000639,"R, Time Series Analysis, Text Analytics, SQL, Machine Learning...",Hyderabad,Not disclosed,Hiring Data Scientist Professionals in Hyderabad
SPRINGML INDIA DEVELOPMENT CENTER PRIVATE LIMITED,1 day ago,5-8 yrs,https://www.naukri.com/job-listings-Requirement-for-Data-Engineer-Lead-Data-Engineer-SPRINGML-INDIA-DEVELOPMENT-CENTER-PRIVATE-LIMITED-Hyderabad-Madhapur-5-to-8-years-020319000970?src=jobsearchDesk&sid=15518526448726&xp=15&px=3,020319000970,"java, python, architectural design, lead data, lead data engineer...",Hyderabad(Madhapur),Not disclosed,Requirement for Data Engineer / Lead Data Engineer
Benovymed Healthcare Private Limited,1 day ago,9-14 yrs,https://www.naukri.com/job-listings-Co-founder-Chief-Data-Scientist-Senior-Data-Scientist-Benovymed-Healthcare-Private-Limited-Gurgaon-Gurugram-9-to-14-years-010319903604?src=jobsearchDesk&sid=15518526448726&xp=16&px=3,010319903604,"data scientist, ai, ml, deep learning, data science, machine learning...","Gurgaon, Gurugram",Not disclosed,Co-founder / Chief Data Scientist / Senior Data Scientist
Benovymed Healthcare Private Limited,1 day ago,3-8 yrs,https://www.naukri.com/job-listings-Co-founder-chief-Data-Scientist-senior-Data-Scientist-Benovymed-Healthcare-Private-Limited-Gurgaon-Gurugram-3-to-8-years-010319903602?src=jobsearchDesk&sid=15518526448726&xp=17&px=3,010319903602,"Data Scientist, AI, ML, Deep Learning, Data Science, Machine Learning...","Gurgaon, Gurugram",Not disclosed,Co-founder/chief Data Scientist/senior Data Scientist
TalentStack/The Hiring Story,1 day ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-TalentStack-The-Hiring-Story-Mumbai-3-to-6-years-010319004860?src=jobsearchDesk&sid=15518526448726&xp=18&px=3,010319004860,"Data Science, Machine Learning, SQL, Python, R, ETL, Statistics, Analytics",Mumbai,Not disclosed,Data Scientist - ETL/ Analytics
iglance Systems LLP,30+ days ago,8-10 yrs,https://www.naukri.com/job-listings-Data-Science-Engineer-Pune-iglance-Systems-LLP-Pune-8-to-10-years-160119002750?src=jobsearchDesk&sid=15518526448726&xp=19&px=3,160119002750,"Machine Learning, Data Science, Statistical Modeling, Data Scientist...",Pune,Not disclosed,Data Science Engineer @ Pune
Black Turtle India Pvt Ltd,15 days ago,3-8 yrs,https://www.naukri.com/job-listings-Vice-President-Data-Science-BFS-Black-Turtle-India-Pvt-Ltd-Bengaluru-Gurgaon-Gurugram-3-to-8-years-310119900370?src=jobsearchDesk&sid=15518526448726&xp=20&px=3,310119900370,"Deep Learning, Text Mining, Machine Learning, Spark, Data Science, R...","Bengaluru, Gurgaon, Gurugram",Not disclosed,Vice President - Data Science - BFS
BRISKWIN IT SOLUTIONS PRIVATE LIMITED,8 days ago,6-11 yrs,https://www.naukri.com/job-listings-Data-Architect-data-Science-technical-Lead-BRISKWIN-IT-SOLUTIONS-PRIVATE-LIMITED-Chennai-6-to-11-years-260219000111?src=jobsearchDesk&sid=15518526448726&xp=21&px=3,260219000111,"ELK, Java, RestFul Microservice, dev ops...",Chennai,Not disclosed,Data Architect/data Science/technical Lead
Cunesoft,5 days ago,2-4 yrs,https://www.naukri.com/job-listings-Sr-Software-Developer-NLP-ML-Data-Science-Cunesoft-Bengaluru-2-to-4-years-250219902698?src=jobsearchDesk&sid=15518526448726&xp=22&px=3,250219902698,"Text Mining, NLP, Data Science, Neural Networks, Project Management...",Bengaluru,Not disclosed,Sr Software Developer - NLP- ML- Data Science
CBSI India Pvt. Ltd.,9 days ago,6-11 yrs,https://www.naukri.com/job-listings-Contract-Openings-Data-Science-6-Exp-5P-Bangalore-CBSI-India-Pvt-Ltd-Bengaluru-6-to-11-years-250219002978?src=jobsearchDesk&sid=15518526448726&xp=23&px=3,250219002978,Data Science,Bengaluru,Not disclosed,Contract Openings Data Science (6+ Exp -5P) Bangalore
Jardine Lloyd Thompson India Pvt Ltd.,13 days ago,5-10 yrs,https://www.naukri.com/job-listings-Senior-Specialist-Data-Science-NLP-Deep-Learning-Jardine-Lloyd-Thompson-India-Pvt-Ltd-Mumbai-Powai-5-to-10-years-210219008166?src=jobsearchDesk&sid=15518526448726&xp=24&px=3,210219008166,"deep learning, NLP, Algorithms, Data Science",Mumbai(Powai),Not disclosed,Senior Specialist - Data Science (NLP & Deep Learning)
Wipro Limited,13 days ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Analyst-Data-Science-Wipro-DO-P-Min-3-yrs-of-Exp-Hyderabad-Wipro-Limited-Hyderabad-3-to-7-years-210219004063?src=jobsearchDesk&sid=15518526448726&xp=25&px=3,210219004063,"Data Science, Continuous Improvement, Python, Python Developer...",Hyderabad,Not disclosed,Data Analyst / Data Science/ Wipro DO &P Min 3 yrs of Exp/ Hyderabad
Internshala,14 days ago,3-5 yrs,https://www.naukri.com/job-listings-Lead-Data-Science-Internshala-Gurgaon-3-to-5-years-200219901770?src=jobsearchDesk&sid=15518526448726&xp=26&px=3,200219901770,"Hiring, Data Science, Analytics, Lead Data Science",Gurgaon,Not disclosed,Lead - Data Science
Gartner India Research & Advisory Services Pvt Ltd,13 days ago,2-6 yrs,https://www.naukri.com/job-listings-TEAM-LEAD-Quantitative-Analytics-AND-DATA-Science-Gartner-India-Research-Advisory-Services-Pvt-Ltd-India-2-to-6-years-200219901557?src=jobsearchDesk&sid=15518526448726&xp=27&px=3,200219901557,"Analytics, data science, Team Leader, Recruitment, SQL, Workflow...",India,Not disclosed,TEAM LEAD Quantitative Analytics AND DATA Science
Gartner India Research & Advisory Services Pvt Ltd,13 days ago,2-5 yrs,https://www.naukri.com/job-listings-Senior-Specialist-Quantitative-Analytics-and-Data-Science-Gartner-India-Research-Advisory-Services-Pvt-Ltd-Gurgaon-2-to-5-years-200219901552?src=jobsearchDesk&sid=15518526448726&xp=28&px=3,200219901552,"Recruitment, Analytics, Procurement, Data analysis, SQL, SAS, SPSS...",Gurgaon,Not disclosed,"Senior Specialist, Quantitative Analytics and Data Science"
Accenture,13 days ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Science-jupyter-azure-Ml-matlab-Accenture-Mumbai-2-to-5-years-200219901021?src=jobsearchDesk&sid=15518526448726&xp=29&px=3,200219901021,"VB, Python, SDLC, MATLAB, Macros, Outsourcing, data cleansing, Operations...",Mumbai,Not disclosed,Data Science (jupyter/azure Ml/matlab)
Change Leaders,13 days ago,3-6 yrs,https://www.naukri.com/job-listings-Manager-Operations-Data-Science-Course-Edtech-Change-Leaders-Bengaluru-3-to-6-years-200219900817?src=jobsearchDesk&sid=15518526448726&xp=30&px=3,200219900817,"Operations Management, Program Management, Program Delivery...",Bengaluru,Not disclosed,Manager - Operations - Data Science Course - Edtech
TalentStack/The Hiring Story,13 days ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Science-Developer-Analytics-alteryx-TalentStack-The-Hiring-Story-Mumbai-3-to-7-years-190219006079?src=jobsearchDesk&sid=15518526448726&xp=31&px=3,190219006079,"SQL Database, R, Analytics, Macros, Time Series Analysis, MS Access...",Mumbai,Not disclosed,Data Science Developer - Analytics/alteryx
Careernet Technologies Pvt Ltd,15 days ago,1-2 yrs,https://www.naukri.com/job-listings-Data-Science-and-Machine-Learning-Careernet-Technologies-Pvt-Ltd-Kolkata-1-to-2-years-180219006992?src=jobsearchDesk&sid=15518526448726&xp=32&px=3,180219006992,"Data Science, Machine Learning",Kolkata,Not disclosed,Data Science and Machine Learning
Tekshapers Software Solutions (P) Limited,17 days ago,10-20 yrs,https://www.naukri.com/job-listings-DATA-Science-Proff-WITH-MUST-HAVE-Experience-IN-US-Healthcare-Noida-Tekshapers-Software-Solutions-P-Limited-Delhi-NCR-Hyderabad-10-to-20-years-151018001753?src=jobsearchDesk&sid=15518526448726&xp=33&px=3,151018001753,"Data Science, data scientist, machine learning, deep learning, NLP","Delhi NCR, Hyderabad","35,00,000 - 45,00,000 P.A.",DATA Science Proff WITH MUST HAVE Experience IN US Healthcare Noida
EdgeVerve Systems Limited,8 days ago,3-6 yrs,https://www.naukri.com/job-listings-Consultant-Data-Science-EdgeVerve-Systems-Limited-Bengaluru-3-to-6-years-041218901164?src=jobsearchDesk&sid=15518526448726&xp=34&px=3,041218901164,"Data management, Python, Data mining, Data analysis, Time series analysis...",Bengaluru,Not disclosed,Consultant - Data Science
Maveric Systems Limited,2 days ago,3-8 yrs,https://www.naukri.com/job-listings-Maveric-Systems-Ltd-Hiring-ML-Engineer-Chennai-Location-Maveric-Systems-Limited-Chennai-3-to-8-years-040319007118?src=jobsearchDesk&sid=15518526448726&xp=35&px=3,040319007118,"machine learning, neural networks, artificial intelligence, nlp...",Chennai,Not disclosed,Maveric Systems Ltd - Hiring ML Engineer - Chennai Location.
Real Time Signals Technologies,2 days ago,0-3 yrs,https://www.naukri.com/job-listings-Intern-Software-Engineer-Real-Time-Signals-Technologies-Bengaluru-0-to-3-years-040319000022?src=jobsearchDesk&sid=15518526448726&xp=36&px=3,040319000022,"java, javascript, mysql, core java, web technologies, data science...",Bengaluru,"50,000 - 1,00,000 P.A.",Intern Software Engineer
Symmetrical Global Search Private Limited,30+ days ago,12-18 yrs,https://www.naukri.com/job-listings-Dgm-gm-Data-Analytics-and-Data-Science-Based-at-Chennai-Symmetrical-Global-Search-Private-Limited-Chennai-12-to-18-years-300518005927?src=jobsearchDesk&sid=15518526448726&xp=37&px=3,300518005927,"data analysis, data mining, data science, data analytics...",Chennai,Not disclosed,Dgm/gm- Data Analytics and Data Science Based at Chennai
Career Catalysts HRC Pvt. Ltd.,30+ days ago,3-8 yrs,https://www.naukri.com/job-listings-Python-Data-Science-Developer-mumbai-Career-Catalysts-HRC-Pvt-Ltd-Mumbai-3-to-8-years-280119006617?src=jobsearchDesk&sid=15518526448726&xp=38&px=3,280119006617,"Algorithms, Machine Learning, Data Science, R, Python, SQL Queries...",Mumbai,Not disclosed,Python Data Science Developer-mumbai
Genetic Callnet Consultancy Private Limited,30+ days ago,3-7 yrs,https://www.naukri.com/job-listings-Product-Manager-data-Science-Team-Genetic-Callnet-Consultancy-Private-Limited-Mumbai-3-to-7-years-180119005449?src=jobsearchDesk&sid=15518526448726&xp=39&px=3,180119005449,"data science, sales, product life cycle, project management...",Mumbai,"12,00,000 - 20,00,000 P.A.",Product Manager (data Science Team)
Superior Group,8 days ago,5-9 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Superior-Group-Bengaluru-5-to-9-years-260219501372?src=jobsearchDesk&sid=15518526448726&xp=40&px=3,260219501372,"SQL, SAS, SPSS, Relationship management, Data extraction, QlikView, Python,...",Bengaluru,Not disclosed,Senior Lead - Data Science
Atria Biosciences,9 days ago,0-2 yrs,https://www.naukri.com/job-listings-DATA-Science-Specialist-Atria-Biosciences-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Delhi-Kochi-0-to-2-years-250219004405?src=jobsearchDesk&sid=15518526448726&xp=41&px=3,250219004405,"Data Science, Big Data, big analysis, R Programming, r developer...","Mumbai, Bengaluru, Chennai, Hyderabad, Pune, Kolkata, Ahmedabad, Delhi, Kochi","3,00,000 - 4,75,000 P.A.",DATA Science Specialist
AEROFOLIC BUSINESS SOLUTIONS PRIVATE LIMITED,14 days ago,1-3 yrs,https://www.naukri.com/job-listings-Python-Trainer-for-Data-Science-Training-Bangalore-Coimbatore-AEROFOLIC-BUSINESS-SOLUTIONS-PRIVATE-LIMITED-Bengaluru-Koramangala-Coimbatore-1-to-3-years-200219002208?src=jobsearchDesk&sid=15518526448726&xp=42&px=3,200219002208,"Data Science, R, Python","Bengaluru(Koramangala), Coimbatore","1,50,000 - 2,50,000 P.A.",Python Trainer for Data Science Training- Bangalore / Coimbatore
GLOWVISION HR SERVICES PRIVATE LIMITED,27 days ago,8-13 yrs,https://www.naukri.com/job-listings-Opening-For-Presales-Consultant-Analytics-Data-Science-Solutions-GLOWVISION-HR-SERVICES-PRIVATE-LIMITED-Gurgaon-8-to-13-years-070219007363?src=jobsearchDesk&sid=15518526448726&xp=43&px=3,070219007363,"Data Science, Machine Learning, Python, SQL, R, Data Analytics, Algorithms,...",Gurgaon,"8,00,000 - 18,00,000 P.A.",Opening For Presales Consultant- Analytics & Data Science Solutions
CARRER GRAPH CONSULTANCY,30 days ago,3-6 yrs,https://www.naukri.com/job-listings-Data-Science-Trainer-Python-R-Analytics-CARRER-GRAPH-CONSULTANCY-Bengaluru-3-to-6-years-040219003344?src=jobsearchDesk&sid=15518526448726&xp=44&px=3,040219003344,"Data Science, R, Python, Statistics, Analytics, Case Studies, Trainer...",Bengaluru,"5,00,000 - 7,00,000 P.A.",Data Science Trainer - Python & R Analytics
"Indian Institute of Information Technology, Design and Manufacturing Jabalpur",14 days ago,,https://www.naukri.com/job-listings-Professor-Data-Science-and-Engineering-Indian-Institute-of-Information-Technology-Design-and-Manufacturing-Jabalpur-Jabalpur-1-to-1-years-200219902694?src=jobsearchDesk&sid=15518526448726&xp=45&px=3,200219902694,,Jabalpur,Rs. 159100 - 220200 (minimum pay of Rs. 159100/-) Pay L...,Professor - Data Science and Engineering
"Indian Institute of Information Technology, Design and Manufacturing Jabalpur",14 days ago,,https://www.naukri.com/job-listings-Associate-Professor-Data-Science-and-Engineering-Indian-Institute-of-Information-Technology-Design-and-Manufacturing-Jabalpur-Jabalpur-1-to-1-years-200219902536?src=jobsearchDesk&sid=15518526448726&xp=46&px=3,200219902536,,Jabalpur,Rs. 139600 - 211300 (minimum pay of Rs. 139600/-) Pay L...,Associate Professor - Data Science and Engineering
"Indian Institute of Information Technology, Design and Manufacturing Jabalpur",14 days ago,,https://www.naukri.com/job-listings-Assistant-Professor-Grade-I-Data-Science-and-Engineering-Indian-Institute-of-Information-Technology-Design-and-Manufacturing-Jabalpur-Jabalpur-1-to-1-years-200219902269?src=jobsearchDesk&sid=15518526448726&xp=47&px=3,200219902269,,Jabalpur,Rs. 101500 - 167400 (minimum pay of Rs. 101500/-) Pay L...,Assistant Professor (Grade I) - Data Science and Engineering
NetCracker Technology Solutions (India) Pvt Ltd,1 day ago,6-10 yrs,https://www.naukri.com/job-listings-Data-Scientist-NetCracker-Technology-Solutions-India-Pvt-Ltd-Bengaluru-6-to-10-years-280219003575?src=jobsearchDesk&sid=15518526448726&xp=48&px=3,280219003575,"Deep Learning, Hadoop, Hive, Text Mining, NLP, Data Science, SQL...",Bengaluru,Not disclosed,Data Scientist
SQUAREROOT,1 day ago,2-5 yrs,https://www.naukri.com/job-listings-Backed-Programmer-IoT-Iit-bits-SQUAREROOT-Bengaluru-2-to-5-years-280219000716?src=jobsearchDesk&sid=15518526448726&xp=49&px=3,280219000716,"Python, Javascript, Pyramid, Software Development, SVG, Django, MongoDB...",Bengaluru,Not disclosed,Backed Programmer - IoT - Iit/bits
Squareroot Consulting Pvt Ltd,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Software-Engineer-UI-Development-React-js-javascript-Squareroot-Consulting-Pvt-Ltd-Bengaluru-1-to-5-years-050319902498?src=jobsearchDesk&sid=15518526448726&xp=50&px=3,050319902498,"Javascript, HTML, UI Development, React.Js, Software Engineering...",Bengaluru,Not disclosed,Software Engineer - UI Development - React.js/javascript
Senseforth Technologies - Startup,1 day ago,1-4 yrs,https://www.naukri.com/job-listings-Senior-Software-Engineer-ii-Senseforth-Technologies-Startup-Bengaluru-1-to-4-years-050319900190?src=jobsearchDesk&sid=15518526595679&xp=1&px=4,050319900190,"Core Java, J2Ee, Spark, MySQL, Hadoop, Python, Big Data, Web Technologies...",Bengaluru,Not disclosed,Senior Software Engineer-ii
Senseforth Technologies - Startup,1 day ago,1-6 yrs,https://www.naukri.com/job-listings-Senior-Software-Engineer-Senseforth-Technologies-Startup-Bengaluru-1-to-6-years-050319900184?src=jobsearchDesk&sid=15518526595679&xp=2&px=4,050319900184,"HTML, Core Java, CSS, Advanced Java, MySQL, PHP, J2Ee, Software Engineering...",Bengaluru,Not disclosed,Senior Software Engineer
Ecozen- Startup,1 day ago,2-4 yrs,https://www.naukri.com/job-listings-Software-Lead-Ecozen-Startup-Pune-2-to-4-years-050319900082?src=jobsearchDesk&sid=15518526595679&xp=3&px=4,050319900082,"Software Lead, software development, Embedded, Data Science, Android...",Pune,Not disclosed,Software Lead
Ecozen- Startup,1 day ago,2-4 yrs,https://www.naukri.com/job-listings-Data-Scientist-Ecozen-Startup-Pune-2-to-4-years-050319900056?src=jobsearchDesk&sid=15518526595679&xp=4&px=4,050319900056,"Data Scientist, Data Science, Python, R, Predictive Analytics...",Pune,Not disclosed,Data Scientist
ASM Technologies Ltd,1 day ago,4-6 yrs,https://www.naukri.com/job-listings-Opening-for-Business-Analytics-hive-Bigdata-ASM-Technologies-Ltd-Bengaluru-4-to-6-years-050319005740?src=jobsearchDesk&sid=15518526595679&xp=5&px=4,050319005740,"sql, data science, tableau, data visualization, hive, business analytics...",Bengaluru,Not disclosed,Job Opening for Business Analytics (hive/ Bigdata)
Square Panda India LLP,1 day ago,5-8 yrs,https://www.naukri.com/job-listings-Product-Manager-Square-Panda-India-LLP-Mumbai-5-to-8-years-050319001376?src=jobsearchDesk&sid=15518526595679&xp=6&px=4,050319001376,"Sales Engineering, Marketing, Product Design, Product Development...",Mumbai,Not disclosed,Product Manager
DataGroup Geospatial Technologies Pvt. Ltd.,1 day ago,12-15 yrs,https://www.naukri.com/job-listings-Big-Data-Solution-Architect-R-python-DataGroup-Geospatial-Technologies-Pvt-Ltd-Navi-Mumbai-12-to-15-years-040319900845?src=jobsearchDesk&sid=15518526595679&xp=7&px=4,040319900845,"Java, Hadoop, NoSQL, SQL Server, Cassandra, R, Hive, Data Science, Python...",Navi Mumbai,Not disclosed,Big Data Solution Architect - R/python
TalentStack/The Hiring Story,1 day ago,2-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Nlp-r-python-TalentStack-The-Hiring-Story-Hyderabad-2-to-5-years-040319001334?src=jobsearchDesk&sid=15518526595679&xp=8&px=4,040319001334,"python, nlp, data science, r, data analytics, product development...",Hyderabad,Not disclosed,Data Scientist - Nlp/r/python
Startup - Shipsy,1 day ago,1-3 yrs,https://www.naukri.com/job-listings-Senior-Software-Engineer-Startup-Shipsy-Gurgaon-1-to-3-years-040319000414?src=jobsearchDesk&sid=15518526595679&xp=9&px=4,040319000414,"Java, Software Development Life Cycle, SQL, Javascript, Data Structures...",Gurgaon,Not disclosed,Senior Software Engineer
TSD Corporation,1 day ago,5-7 yrs,https://www.naukri.com/job-listings-SAS-Fraud-Analyst-TSD-Corporation-Delhi-5-to-7-years-010319001172?src=jobsearchDesk&sid=15518526595679&xp=10&px=4,010319001172,"Base SAS, Statistical Modeling, Data Science, SAS e - Miner...",Delhi,Not disclosed,SAS Fraud Analyst
Accenture Solutions Pvt Ltd,16 days ago,4-9 yrs,https://www.naukri.com/job-listings-Analytics-SME-Required-data-Science-Bangalore-Accenture-Solutions-Pvt-Ltd-Bengaluru-4-to-9-years-180219008339?src=jobsearchDesk&sid=15518526595679&xp=11&px=4,180219008339,"SAS, Statistical Modeling, Tableau, Data Science, Teradata...",Bengaluru,"11,00,000 - 16,00,000 P.A.",Analytics SME Required (data Science)- Bangalore
Alphalogic Techsys Limited,16 days ago,1-5 yrs,https://www.naukri.com/job-listings-Business-Analyst-BA-data-Science-Web-Apps-and-Mobile-Apps-Alphalogic-Techsys-Limited-Pune-Kharadi-1-to-5-years-180219003149?src=jobsearchDesk&sid=15518526595679&xp=12&px=4,180219003149,"Project Planning, Web Technologies, project management, business analyst...",Pune(Kharadi),Not disclosed,"Business Analyst / BA (data Science, Web Apps and Mobile Apps)"
People Interactive (I) Pvt Ltd.,26 days ago,2-7 yrs,https://www.naukri.com/job-listings-Product-Manager-Data-Science-Team-People-Interactive-I-Pvt-Ltd-Mumbai-2-to-7-years-180119004833?src=jobsearchDesk&sid=15518526595679&xp=13&px=4,180119004833,"Data Science, Product Life Cycle, Data Management, User Experience, Project...",Mumbai,Not disclosed,Product Manager Data Science Team
Rinalytics Advisors,20 days ago,10-18 yrs,https://www.naukri.com/job-listings-Assistant-Vice-President-vice-President-Data-Science-IT-Rinalytics-Advisors-Mumbai-10-to-18-years-140219902009?src=jobsearchDesk&sid=15518526595679&xp=14&px=4,140219902009,"Data Science, R, Python, Sql programming, Big Data, predictive modeling...",Mumbai,Not disclosed,Assistant Vice President/vice President - Data Science - IT
Change Leaders,19 days ago,2-3 yrs,https://www.naukri.com/job-listings-Program-Manager-Data-Science-Course-Change-Leaders-Chennai-2-to-3-years-140219901081?src=jobsearchDesk&sid=15518526595679&xp=15&px=4,140219901081,"program delivery, program management, data science",Chennai,Not disclosed,Program Manager - Data Science Course
Gyansys Infotech Pvt ltd.,22 days ago,2-7 yrs,https://www.naukri.com/job-listings-Urgent-Hiring-for-Data-Science-in-our-Organization-for-Bangalore-Gyansys-Infotech-Pvt-ltd-Bengaluru-2-to-7-years-120219004821?src=jobsearchDesk&sid=15518526595679&xp=16&px=4,120219004821,"python, panda",Bengaluru,Not disclosed,Urgent Hiring for Data Science in our Organization for Bangalore
Crescendo Group Consulting,20 days ago,5-10 yrs,https://www.naukri.com/job-listings-Manager-data-Science-machine-Learning-Engineering-Client-Management-Crescendo-Group-Consulting-Gurgaon-5-to-10-years-120219001276?src=jobsearchDesk&sid=15518526595679&xp=17&px=4,120219001276,"Sales, Python, Natural Language Processing, Data Science, R, Big Data...",Gurgaon,Not disclosed,Manager-data Science-machine Learning Engineering & Client Management
Hiring Partners HR Solutions,23 days ago,10-18 yrs,https://www.naukri.com/job-listings-Project-Manager-Analytics-Data-Science-Banking-Insurance-CPG-Hiring-Partners-HR-Solutions-Gurgaon-10-to-18-years-110219900601?src=jobsearchDesk&sid=15518526595679&xp=18&px=4,110219900601,"Sales, Go - to - market Strategy, Business Strategy, Delivery Excellence...",Gurgaon,Not disclosed,Project Manager - Analytics/ Data Science - Banking/ Insurance/ CPG
